id,mission_id,enemy_team_id,ally_team_id
880,52,392,0
881,52,0,0
882,53,405,0
883,53,409,0
884,53,405,0
885,53,406,0
886,53,406,0
887,53,404,0
888,53,407,0
889,53,407,0
890,53,404,0
891,53,408,0
892,53,0,0
893,53,0,0
894,53,0,0
895,53,0,0
896,53,0,0
897,53,402,0
898,53,0,0
899,53,403,0
900,53,0,0
901,53,0,0
902,53,0,0
903,53,400,0
904,53,401,0
905,53,0,0
906,53,400,0
907,53,0,0
908,53,0,0
909,54,0,0
910,54,0,0
911,54,414,0
912,54,416,0
913,54,0,0
914,54,410,0
915,54,423,0
916,54,0,0
917,54,0,0
918,54,420,0
919,54,411,0
920,54,0,0
921,54,415,0
922,54,0,0
923,54,0,0
924,54,416,0
925,54,417,0
926,54,412,0
927,54,418,0
928,54,421,0
929,54,419,0
930,54,0,0
931,54,418,0
932,54,413,0
933,54,0,0
934,54,421,0
935,54,422,0
936,54,0,0
937,54,0,0
938,1101,0,0
939,1101,0,0
940,1101,0,0
941,1101,424,0
942,1101,424,0
943,1101,424,0
953,1102,0,0
954,1102,431,0
955,1102,0,0
956,1102,430,0
957,1102,430,0
958,1102,431,0
959,1102,0,0
960,1102,430,0
961,1102,0,0
962,1102,432,0
968,0,0,0
969,0,0,0
970,0,0,0
971,0,425,0
972,0,0,0
973,0,0,0
974,0,0,0
975,0,425,0
976,0,0,0
977,0,0,0
978,0,0,0
979,0,426,0
980,0,0,0
981,0,0,0
982,0,0,0
983,1103,0,0
984,1103,0,0
985,1103,0,0
986,1103,0,0
987,1103,442,0
988,1103,442,0
989,74,811,0
990,1103,442,0
991,74,811,0
992,1103,0,0
993,1103,442,0
994,1103,0,0
995,1103,443,0
997,1103,443,0
998,1103,443,0
1001,1103,444,0
1002,1103,444,0
1003,1103,445,0
1005,0,0,0
1006,0,0,0
1007,0,0,0
1008,0,0,0
1009,0,430,0
1010,0,0,0
1011,0,0,0
1012,0,430,0
1013,0,431,0
1014,0,0,0
1015,0,0,0
1016,0,431,0
1017,0,0,0
1018,0,0,0
1019,0,0,0
1020,0,0,0
1021,0,432,0
1022,0,432,0
1023,0,0,0
1024,0,0,0
1025,0,0,0
1026,0,0,0
1027,0,0,0
1028,0,0,0
1029,0,0,0
1030,0,0,0
1031,0,0,0
1032,0,0,0
1033,0,433,0
1034,0,0,0
1035,0,433,0
1036,0,0,0
1037,0,0,0
1038,0,0,0
1039,0,434,0
1040,0,0,0
1041,0,434,0
1042,0,0,0
1043,0,0,0
1044,0,0,0
1045,0,435,0
1046,0,435,0
1047,0,0,0
1048,0,0,0
1049,0,438,0
1050,0,0,0
1051,0,0,0
1052,0,438,0
1053,0,0,0
1054,0,0,0
1055,0,438,0
1056,0,0,0
1057,0,0,0
1058,0,437,0
1059,0,0,0
1060,0,0,0
1061,0,0,0
1062,0,0,0
1063,0,437,0
1064,0,0,0
1065,0,0,0
1066,0,0,0
1067,0,437,0
1068,0,0,0
1069,0,0,0
1070,0,436,0
1071,0,436,0
1072,0,0,0
1073,0,0,0
1074,0,0,0
1075,0,0,0
1076,0,436,0
1077,0,0,0
1078,0,436,0
1079,0,0,0
1080,0,441,0
1081,0,0,0
1082,0,0,0
1083,0,0,0
1084,0,0,0
1085,0,0,0
1086,0,0,0
1087,0,440,0
1088,0,441,0
1089,0,0,0
1090,0,441,0
1091,0,0,0
1092,0,0,0
1093,0,0,0
1094,0,0,0
1095,0,440,0
1096,0,0,0
1097,0,0,0
1098,0,440,0
1099,0,0,0
1100,0,0,0
1101,0,0,0
1102,0,439,0
1103,0,439,0
1104,0,0,0
1105,0,439,0
1106,0,0,0
1107,0,439,0
1108,0,0,0
1109,0,0,0
1110,0,0,0
1111,0,0,0
1112,0,0,0
1113,0,444,0
1114,0,445,0
1115,0,444,0
1116,0,0,0
1117,0,0,0
1118,0,0,0
1119,0,0,0
1120,0,0,0
1121,0,0,0
1122,0,0,0
1123,0,443,0
1124,0,0,0
1125,0,0,0
1126,0,443,0
1127,0,0,0
1128,0,443,0
1129,0,0,0
1130,0,0,0
1131,0,0,0
1132,0,442,0
1133,0,0,0
1134,0,0,0
1135,0,442,0
1136,0,0,0
1137,0,0,0
1138,0,442,0
1139,0,0,0
1140,0,442,0
1141,0,0,0
1142,10001,0,0
1143,10001,0,0
1144,10001,0,0
1145,10001,474,0
1146,10001,0,0
1147,10001,0,0
1148,10001,0,0
1149,10001,0,0
1150,10001,0,0
1151,10001,0,0
1152,10001,476,0
1153,10001,477,0
1154,10001,0,0
1155,10001,0,0
1156,10001,0,0
1157,10001,0,0
1158,10001,0,0
1159,10001,0,0
1160,10001,0,0
1161,10001,0,0
1162,10001,480,0
1163,10001,479,0
1164,10001,0,0
1165,10001,478,0
1166,10001,0,0
1167,10002,485,0
1168,10002,0,0
1169,10002,0,0
1170,10002,0,0
1171,10002,0,0
1172,10002,483,0
1173,10002,0,0
1174,10002,0,0
1175,10002,0,0
1176,10002,0,0
1177,10002,0,0
1178,10002,0,0
1179,10002,0,0
1180,10002,0,0
1181,10002,0,0
1182,10002,489,0
1183,10002,0,0
1184,10002,0,0
1185,10002,0,0
1186,10002,0,0
1187,10002,0,0
1188,10002,0,0
1189,10002,488,0
1190,10002,488,0
1191,10002,0,0
1192,10002,0,0
1193,10002,488,0
1194,10002,0,0
1195,10002,489,0
1196,10002,0,0
1197,10002,0,0
1198,10002,0,0
1199,10002,0,0
1200,10002,0,0
1201,10002,0,0
1202,10002,0,0
1203,10002,0,0
1204,10003,0,0
1205,10003,546,0
1206,10003,496,0
1207,10003,0,0
1208,10003,498,0
1209,10003,0,0
1210,10003,0,0
1211,10003,0,0
1212,10003,499,0
1213,10003,494,0
1214,10003,0,0
1215,10003,546,0
1216,10003,495,0
1217,10003,0,0
1218,10003,0,0
1219,10003,497,0
1220,10003,0,0
1221,10003,0,0
1222,10003,0,0
1223,10003,0,0
1224,10003,0,0
1225,10003,0,0
1226,10003,0,0
1227,10003,0,0
1228,10003,0,0
1229,10003,0,0
1230,10003,0,0
1231,10003,0,0
1232,10003,0,0
1233,10003,492,0
1234,10003,0,0
1235,10003,0,0
1236,10003,0,0
1237,10003,0,0
1238,10003,0,0
1239,10003,494,0
1240,10003,0,0
1241,10003,0,0
1242,10003,0,0
1243,10003,493,0
1244,10003,0,0
1245,10003,491,0
1246,10003,0,0
1247,10003,500,0
1248,10004,503,0
1249,10004,0,0
1250,10004,0,0
1251,10004,0,0
1252,10004,0,0
1253,10004,0,0
1254,10004,0,0
1255,10004,0,0
1256,10004,0,0
1257,10004,501,0
1258,10004,0,0
1259,10004,502,0
1260,10004,504,0
1261,10004,506,0
1262,10004,0,0
1263,10004,0,0
1264,10004,0,0
1265,10004,0,0
1266,10004,0,0
1267,10004,0,0
1268,10004,0,0
1269,10004,0,0
1270,10004,507,0
1271,10004,0,0
1272,10004,0,0
1273,10004,0,0
1274,10004,0,0
1275,10004,0,0
1276,10004,0,0
1277,10004,0,0
1278,10004,0,0
1279,10004,0,0
1280,10004,501,0
1281,10004,0,0
1282,10004,0,0
1283,10004,508,0
1284,10004,0,0
1285,10004,0,0
1286,10004,0,0
1287,10004,0,0
1288,10004,0,0
1289,10004,502,0
1290,10004,0,0
1291,10004,0,0
1292,10004,0,0
1293,10004,0,0
1294,10004,0,0
1295,10004,0,0
1296,10004,0,0
1297,10004,0,0
1298,10004,505,0
1299,10004,0,0
1300,10004,503,0
1301,10004,0,0
1302,10004,0,0
1303,10004,0,0
1304,10004,0,0
1305,10004,0,0
1306,10004,509,0
1307,10004,0,0
1308,90001,551,0
1309,90001,0,0
1310,90001,0,0
1311,90002,554,0
1312,90002,0,0
1313,90002,0,0
1315,90003,0,0
1316,90003,0,0
1317,90004,0,0
1318,90004,0,0
1319,90004,0,0
1320,90005,568,0
1322,90005,0,0
1325,90006,0,0
1326,90007,0,0
1327,90007,0,0
1328,90007,574,0
1329,90007,575,0
1330,90008,0,0
1331,90008,0,0
1332,90008,0,0
1336,90009,590,0
1339,90010,0,0
1340,90010,0,0
1341,90010,0,0
1347,90012,603,0
1348,90001,553,0
1349,90001,0,0
1350,90001,552,0
1351,90001,0,0
1352,90001,551,0
1353,90001,552,0
1354,90002,0,0
1355,90002,554,0
1356,90002,0,0
1357,90002,556,0
1358,90002,555,0
1359,90002,555,0
1360,90002,557,0
1361,90002,556,0
1362,90003,558,0
1363,90003,0,0
1364,90003,0,0
1365,90003,558,0
1366,90003,0,0
1367,90003,559,0
1368,90003,0,0
1369,90003,560,0
1370,90003,559,0
1371,90003,559,0
1372,90003,0,0
1373,90003,0,0
1374,1201,0,0
1375,1201,0,0
1376,90009,589,0
1377,90009,0,0
1378,1201,10007,0
1379,1202,0,0
1380,1202,0,0
1381,1202,0,0
1382,90009,588,0
1383,90009,588,0
1384,90009,588,0
1385,90009,587,0
1386,90009,0,0
1387,1202,10008,0
1388,1203,0,0
1389,90009,0,0
1390,90009,587,0
1391,90009,0,0
1392,90009,587,0
1393,90009,0,0
1394,90009,0,0
1395,90009,589,0
1396,90010,593,0
1397,1203,0,0
1398,90004,0,0
1399,1203,10009,0
1400,1301,10004,0
1401,1302,10005,0
1402,1303,10006,0
1403,90004,561,0
1404,90004,563,0
1405,90004,562,0
1406,90004,563,0
1407,90004,0,0
1408,90004,561,0
1409,90004,561,0
1410,90004,564,0
1411,90004,0,0
1412,90004,0,0
1413,90004,562,0
1414,90004,563,0
1415,90005,566,0
1416,90005,565,0
1417,90006,0,0
1418,90006,0,0
1419,90006,569,0
1420,90005,0,0
1421,90005,565,0
1422,90005,0,0
1423,90005,0,0
1424,90005,0,0
1425,90005,566,0
1426,90005,567,0
1427,90006,0,0
1428,90006,572,0
1429,90006,572,0
1430,90006,0,0
1431,90006,570,0
1432,90006,0,0
1433,90006,573,0
1434,90006,569,0
1435,90006,0,0
1436,90006,571,0
1437,90007,577,0
1438,90007,574,0
1439,90007,0,0
1440,90007,0,0
1441,90007,577,0
1442,90007,574,0
1443,90007,0,0
1444,90007,0,0
1445,90007,574,0
1446,90007,576,0
1447,90007,578,0
1448,90007,0,0
1449,90007,576,0
1450,90008,579,0
1451,90008,581,0
1452,90008,0,0
1453,90008,582,0
1454,90008,0,0
1455,90008,0,0
1456,90008,580,0
1457,90008,583,0
1458,90008,0,0
1459,90008,584,0
1460,90008,586,0
1461,90008,0,0
1462,90008,585,0
1463,90008,0,0
1464,1203,0,0
1465,1203,0,0
1466,90010,593,0
1467,90010,594,0
1468,90010,591,0
1469,90010,0,0
1470,90010,595,0
1471,90010,592,0
1472,90010,596,0
1473,90010,0,0
1474,90010,591,0
1475,90012,0,0
1476,90012,603,0
1477,90012,604,0
1478,90012,605,0
1479,90011,601,0
1480,90011,597,0
1481,90011,0,0
1482,90011,601,0
1483,90011,599,0
1484,90012,0,0
1485,90012,0,0
1486,90011,600,0
1487,90011,598,0
1488,90011,0,0
1489,90012,608,0
1490,90012,604,0
1491,90011,0,0
1492,90011,0,0
1493,90011,0,0
1494,90011,598,0
1495,90011,0,0
1496,90011,602,0
1497,90011,598,0
1498,90012,0,0
1499,90012,608,0
1500,90012,0,0
1501,90012,0,0
1502,90012,0,0
1503,90012,0,0
1504,90012,604,0
1505,90012,606,0
1506,90012,0,0
1507,90012,609,0
1508,90012,606,0
1509,90012,0,0
1510,90010,592,0
1511,55,0,0
1512,55,0,0
1513,55,611,0
1514,55,610,0
1515,55,0,0
1516,55,613,0
1517,55,611,0
1518,55,610,0
1519,55,0,0
1520,55,613,0
1521,55,612,0
1522,55,0,0
1523,55,614,0
1524,56,0,0
1525,56,0,0
1526,56,617,0
1528,56,0,0
1529,56,0,0
1530,56,615,0
1531,56,616,0
1532,56,615,0
1533,56,617,0
1534,56,0,0
1535,56,617,0
1536,56,618,0
1537,56,619,0
1538,57,621,0
1539,57,622,0
1540,57,622,0
1541,57,0,0
1542,57,624,0
1543,57,0,0
1544,57,0,0
1545,57,0,0
1546,57,620,0
1547,57,623,0
1548,57,0,0
1549,57,621,0
1564,58,626,0
1565,58,0,0
1566,58,627,0
1567,58,628,0
1568,58,0,0
1569,58,629,0
1570,58,0,0
1571,58,625,0
1572,58,626,0
1573,58,0,0
1574,58,0,0
1575,58,628,0
1576,58,0,0
1577,58,0,0
1578,58,0,0
1579,59,635,0
1580,58,625,0
1581,59,0,0
1583,59,634,0
1584,59,0,0
1585,59,0,0
1586,59,0,0
1587,59,633,0
1588,59,630,0
1589,59,0,0
1591,59,632,0
1592,59,0,0
1593,59,633,0
1594,59,632,0
1595,59,0,0
1596,59,631,0
1597,59,634,0
1598,59,633,0
1599,59,0,0
1600,59,630,0
1601,59,0,0
1602,59,631,0
1616,60,0,0
1617,60,0,0
1618,60,0,0
1619,60,637,0
1620,60,639,0
1621,60,0,0
1622,60,637,0
1623,60,0,0
1624,60,638,0
1625,60,0,0
1626,60,636,0
1627,60,638,0
1628,60,640,0
1629,60,0,0
1630,60,0,0
1631,60,0,0
1632,60,642,0
1633,60,641,0
1634,60,636,0
1635,60,0,0
1636,60,639,0
1637,60,0,0
1638,61,0,0
1639,61,0,0
1640,61,643,0
1641,61,644,0
1642,61,644,0
1643,61,0,0
1644,61,645,0
1645,61,646,0
1646,61,0,0
1647,61,645,0
1648,61,0,0
1649,61,647,0
1650,61,0,0
1660,62,651,0
1661,62,0,0
1667,62,0,0
1668,62,0,0
1669,62,648,0
1670,62,649,0
1671,62,0,0
1672,62,651,0
1673,62,649,0
1674,62,0,0
1675,62,650,0
1676,62,0,0
1678,62,651,0
1679,62,650,0
1680,62,650,0
1681,62,648,0
1682,62,0,0
1683,62,652,0
1684,62,651,0
1696,63,0,0
1697,63,0,0
1698,63,653,0
1699,63,654,0
1700,63,0,0
1701,63,656,0
1702,63,0,0
1703,63,655,0
1704,63,657,0
1705,63,658,0
1706,63,0,0
1707,63,657,0
1708,63,656,0
1709,63,655,0
1710,63,655,0
1711,63,0,0
1712,63,0,0
1713,63,653,0
1714,63,654,0
1715,63,0,0
1716,64,662,0
