Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Recovery,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
918,Ele.8,Day,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,132,18,21,25,29,6
924,Int.4,Day,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,151,20,24,29,33,1
924,Int.4,Day,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,145,19,23,27,31,2
924,Int.4,Day,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,142,19,23,27,31,3
924,Int.4,Day,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,142,19,23,27,31,4
924,Int.4,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,18,22,25,29,5
924,Int.4,Day,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,132,18,21,25,29,6
928,Int.8,Day,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,145,29,34,40,46,1
928,Int.8,Day,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,142,28,34,39,45,2
928,Int.8,Day,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,142,28,34,39,45,3
928,Int.8,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,26,32,37,42,4
928,Int.8,Day,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,132,26,31,36,42,5
928,Int.8,Day,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,151,13,15,18,21,6
933,Adv.3,Day,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,145,29,34,40,46,1
933,Adv.3,Day,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,142,28,34,39,45,2
933,Adv.3,Day,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,142,28,34,39,45,3
933,Adv.3,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,26,32,37,42,4
933,Adv.3,Day,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,132,26,31,36,42,5
933,Adv.3,Day,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,151,13,15,18,21,6
936,Adv.6,Night,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,137,25,30,35,41,1
936,Adv.6,Night,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,130,22,27,31,36,2
936,Adv.6,Night,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,129,22,27,31,36,3
936,Adv.6,Night,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,127,22,26,31,35,4
936,Adv.6,Night,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,120,21,25,29,33,5
936,Adv.6,Night,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,119,20,24,29,33,6
938,Adv.8,Day,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,151,28,33,39,45,1
938,Adv.8,Day,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,145,25,30,35,40,2
938,Adv.8,Day,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,142,24,29,34,39,3
938,Adv.8,Day,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,142,24,29,34,39,4
938,Adv.8,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,23,28,32,37,5
938,Adv.8,Day,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,132,23,27,32,36,6
943,Core3,Day,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,151,18,22,26,30,1
943,Core3,Day,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,145,12,15,17,20,2
943,Core3,Day,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,142,12,14,17,19,3
943,Core3,Day,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,142,12,14,17,19,4
943,Core3,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,11,14,16,18,5
943,Core3,Day,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,132,11,13,16,18,6
946,Core6,Day,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,151,18,22,26,30,1
946,Core6,Day,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,145,12,15,17,20,2
946,Core6,Day,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,142,12,14,17,19,3
946,Core6,Day,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,142,12,14,17,19,4
946,Core6,Day,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,134,11,14,16,18,5
946,Core6,Day,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,132,11,13,16,18,6
948,Core8,Night,71,AR,Galil,1,0,1,53,20%,150%,15,17,5,5,43,0,0,4,50,0,1,0,-,-,-,137,37,45,52,60,1
948,Core8,Night,2,HG,M1911,2,0,1,37,20%,150%,15,12,8,11,39,0,0,10,100,0,1,0,-,-,-,130,34,40,47,54,2
948,Core8,Night,5,HG,M1895,2,0,1,35,20%,150%,15,13,8,13,30,0,0,10,100,0,1,0,-,-,-,129,33,40,47,54,3
948,Core8,Night,9,HG,P38,2,0,1,34,20%,150%,15,12,8,12,39,0,0,9,100,0,1,0,-,-,-,127,33,40,46,53,4
948,Core8,Night,90,HG,FF FNP9,1,0,1,30,20%,150%,15,11,7,11,42,0,0,8,50,0,1,0,-,-,-,120,31,37,44,50,5
948,Core8,Night,10,HG,PPK,1,0,1,29,20%,150%,15,9,7,12,42,0,0,8,50,0,1,0,-,-,-,119,31,37,43,49,6
