Area ID,Area Name,Battle Type,Echelon,Preset
1314,Ele.4,Day,11,MXwxMDgtOS04LTMyLTIzNDsyMDEwMy04LTkyLTM1OC0xMjU7MTM4LTctMTItMjAtMjM0OzE0Mi0xNC0zMzItNzItNTg7MzkzLTEzLTEyLTMyLTIzNHww
1314,Ele.4,Day,12,MXwyMDEwNC05LTI2MC03Mi0xMjsxNjYtOC0yNzAtNzItNTg7MzA2LTctMTItNDQxLTIzNDs5Ni0xNC0yMjQtNzItMjM3OzEyNi0xMy0xOTgtNzItNTh8MA==
1314,Ele.4,Day,13,MXw0LTktMjI0LTI3MS01ODsxNTAtOC0yMzQtMzkyLTEyOzI0My03LTI4Mi0zMi0yMzQ7MjAwNjEtMTQtMTItMTM2LTQxMDszNzgtMTMtMTItMzE3LTIzNHww
1314,Ele.4,Day,14,MXwyMDAwMi05LTM3NS0xMDEtNTg7MjAwNjMtOC0xMjQtMzItMzc0OzEwMTctNy0zMDUtNzItNDA7MzU2LTE0LTgtMzItMjM0OzEwMjctMTMtNC0zMi0xODR8MA==
1314,Ele.4,Day,15,MXw3My05LTI5NS0zMi0yMzQ7MTE4LTgtNC0zMi0yNDg7MTAzMi03LTgtMzItMjU1OzEwMzUtMTQtMjI0LTMyNy00MDsyMDAzMi0xMy0yMzQtNzItMTM0fDA=
1314,Ele.4,Day,16,MXwyODUtOS0yMjQtNzItNTg7MzE4LTgtOC0zMi0yMzQ7MTAxOC03LTMwNS03Mi0xNDc7MzU3LTE0LTIyNC03Mi01ODs0MDAtMTMtMzA1LTcyLTQwfDA=
1314,Ele.4,Day,17,MXwzMDMtOS0zMDUtNzItNDA7MzYxLTgtMTItMzItMjM0OzM5OS03LTMwNS03Mi00MDsxMDAxLTE0LTIyNC03Mi01ODsyMDA5MS0xMy0yMjQtNzItNTh8MA==
1314,Ele.4,Day,18,MXwyMzYtOS04LTM3MC0yMzQ7NDA0LTgtOC0zMi0yMzQ7Mzc1LTctMjI0LTcyLTU4OzMxMy0xNC04LTMyLTIzNDsxNzItMTMtMTY5LTMyLTQyMnww
1314,Ele.4,Day,19,MXwyMDItOS0yMjQtNDA4LTQwOzMzOC04LTgtMzItMjM0OzIxNC03LTgtMzE5LTIzNDsyNzQtMTQtMjk0LTMyLTMwOTszNjktMTMtMjI0LTcyLTU4fDA=
1314,Ele.4,Day,20,MXwyODktOS04LTMyLTIzNDsyOTAtOC0xMi0zMi0yMzQ7MzY1LTctOC0zMi0yMzQ7MjAyNjctMTQtNDM1LTcyLTEyOzM0Mi0xMy04LTMyLTIzNHww
1314,Ele.4,Day,21,MXw3Mi05LTQtMzItMTY1Ozc0LTgtMTItMzItMjM0OzIxNS03LTEyLTMyLTIzNDsyMDA3MS0xNC0xMi0zMi0yMzQ7MzcyLTEzLTgtMzItMjM0fDA=
1314,Ele.4,Day,22,MXwyMDAyOS05LTQwNy03Mi0xMjg7MTAwOS04LTIyNC03Mi01ODsxMDEwLTctMjI0LTcyLTU4OzE5NC0xNC04LTMyLTIzNDsxODctMTMtMjg4LTMyLTIzNHww
1314,Ele.4,Day,23,MXwzNzYtOS00MC03Mi0xMjszOTAtOC0xMi0zMi0yMzQ7MzQwLTctMTItMzItMjM0OzEwMzgtMTQtMTItMzItMzI5OzEwMC0xMy0yNzYtNzItNTh8MA==
1314,Ele.4,Day,24,MXwxMDYtOS0xMi0zMi0yMzQ7MjAxNzgtOC0yMTQtNzItMTI7MTgxLTctMTItMzItMjM0OzIwLTE0LTIzNC00MDMtMTI7MjAxMzYtMTMtMjM0LTcyLTEyfDA=
1314,Ele.4,Day,25,MXwxNDQtOS0yMzQtNzItMTI7Mjg3LTgtMTItMzItMjM0OzIwMTMxLTctNDAtNzItMzAzOzEwMzktMTQtNC0zMi0zMzA7MTI5LTEzLTgtMzItMjM0fDA=
1314,Ele.4,Day,26,MXwzOTEtOS0yMzQtNzItMTI7MTAyOS04LTEyLTMyLTIzNDsxMTktNy04LTMyLTIzNDsxMzAtMTQtOC0zMi0yMzQ7MjQ4LTEzLTI0Ni03Mi00MHww
1314,Ele.4,Day,27,MXwzODQtOS00MC03Mi0xMjsxOTMtOC0xMi0zMi0yMzQ7MzcwLTctMjI0LTcyLTU4Ozk5LTE0LTIyNC03Mi01ODszMzEtMTMtMzA1LTcyLTQwfDA=
1314,Ele.4,Day,28,MXwzODMtOS0yMjQtNzItNTg7Mzc5LTgtMjI0LTcyLTU4OzIwMDIxLTctMjM0LTI3Mi0xMjsyNjktMTQtMzA1LTcyLTQwOzMzMi0xMy0zMDUtNzItNDB8MA==
1314,Ele.4,Day,29,MXw0MDUtOS04LTMyLTIzNDsxMDQ2LTgtNDAtNzItMzA1OzE3NS03LTgtMzItMjM0OzI0NS0xNC0yMzQtNzItMjc3OzE0LTEzLTIyNC0xOTUtNDB8MA==
1314,Ele.4,Day,30,MXwzNTQtOS0yMjQtNzItNTg7MTY4LTgtMjI0LTcyLTU4OzMtNy0xNjQtNzItNDA7MTUtMTQtMjQ1LTcyLTU4OzM0OS0xMy04LTMyLTIzNHww
1314,Ele.4,Day,31,MXwzNDYtOS0zMDUtNzItNDA7MzU4LTgtMjI0LTcyLTU4OzI5Ny03LTEyLTMyLTIzNDs2LTE0LTMwNS03Mi00MDsxMS0xMy0yOTEtNzItNTh8MA==
1314,Ele.4,Day,32,MXw5OC05LTMwNS03Mi00MDsxMTMtOC0xOTQtNzItNTg7MjQ0LTctMjI0LTcyLTQwOzM0My0xNC04LTMyLTIzNDsxMDIzLTEzLTIzNC03Mi0xMnww
1314,Ele.4,Day,33,MXwzMzAtOS04LTMyLTIzNDszNDQtOC04LTMyLTIzNDsxNDAtNy0yMjQtNzItNTg7MjI3LTE0LTgtMzItMjM0OzY5LTEzLTgtMzItMjM0fDA=
1314,Ele.4,Day,34,MXwxMDMwLTktMjUzLTcyLTEyOzEzNS04LTIzNC03Mi0yNDk7MzczLTctOC0zMi0yMzQ7MTIzLTE0LTMwMi03Mi01ODsyMzItMTMtMjI0LTcyLTU4fDA=
1314,Ele.4,Day,35,MXwzODItOS04LTMyLTIzNDsyMDctOC0xMi0zMi0yMzQ7MjgtNy0yMzQtNDIxLTEyOzI1OS0xNC0yMzQtNzItMTI7NTgtMTMtODMtMzItMjM0fDA=
1314,Ele.4,Day,36,MXwxNjctOS0yMjQtNzItNTg7MTMyLTgtMjI0LTcyLTU4OzIzOS03LTEyLTI2OC0yMzQ7MzA5LTE0LTMwNS03Mi00MDsxNi0xMy0yMzYtNzItMTJ8MA==
1314,Ele.4,Day,37,MXwzNDEtOS0yMzQtNzItMTI7MjAwMzEtOC0yMzQtNzItMTI7MzIyLTctMjI0LTcyLTU4OzI3Ny0xNC0yMjQtNzItNTg7NDAxLTEzLTIzNC03Mi0xMnww
1314,Ele.4,Day,38,MXwyMTAtOS0zMDUtNzItNDA7MjM3LTgtOC0zMi0yMzQ7MzExLTctMjM0LTcyLTEyOzM5NC0xNC04LTMyLTIzNDszMTUtMTMtMjM0LTcyLTEyfDA=
1314,Ele.4,Day,39,MXwxODYtOS0yMjQtNzItNTg7MzU5LTgtMjM0LTcyLTEyOzM4NS03LTMwNS0zMi0yMzQ7MjY1LTE0LTgtMzItMjM0OzE0MS0xMy0yMjQtNzItNTh8MA==
1314,Ele.4,Day,40,MXwxMDUtOS04LTE3My0yMzQ7Mjc5LTgtOC0zMi0yMzQ7MTAxOS03LTIzNC0xNDYtMTI7MzM1LTE0LTMwNS0zMi0yMzQ7MjM0LTEzLTIzNC03Mi0xMnww
1314,Ele.4,Day,41,MXw3MC05LTEyLTMyLTIzNDsyMDA5NC04LTIzNC03Mi0xMjsyMDA1MC03LTI5OC0xNjAtOTA7MjAzLTE0LTI1MC03Mi0xMjsyMjMtMTMtMTItMzItMjM0fDA=
1314,Ele.4,Day,42,MXwyNTEtOS0yMzQtNzItMTI7MTAyOC04LTIzNC03Mi0xMjsyOTgtNy04LTMyLTIzNDsxMjAtMTQtOC0zMi0yMzQ7MzE0LTEzLTEyLTMyLTIzNHww
1314,Ele.4,Day,43,MXwxMzQtOS0xMi0zMi0yMzQ7MTcwLTgtMTItMzItMjM0OzI1OC03LTEyLTMyLTIzNDs1OS0xNC0yMzQtNzItMTI7MTM5LTEzLTIyNC03Mi01OHww
1314,Ele.4,Day,44,MXwyMjQtOS0yMzQtNzItMTI7MTA3LTgtOC0zMi0yMzQ7Mjk1LTctMzY3LTcyLTEyOzEwMzYtMTQtMjM0LTcyLTEyOzkwLTEzLTIyNC03Mi01OHww
1314,Ele.4,Day,45,MXwxMzMtOS0xMi0zMi0yMzQ7NjgtOC0xMi0zMi0yMzQ7MTc3LTctMjM0LTcyLTEyOzIwMDkzLTE0LTIzNC03Mi0xMjsyMDA0Ni0xMy0yMC0xMDUtMjk3fDA=
1314,Ele.4,Day,46,MXwyMTgtOS0yMzQtMjgwLTEyOzMyOC04LTIzNC03Mi0xMjsyMDA4OC03LTM2OS0yMjQtMTA3OzMzMy0xNC0yMzQtNzItMTI7MzM2LTEzLTIzNC03Mi0xMnww
1314,Ele.4,Day,47,MXwyMDAzOS05LTMzNy0xMTEtODY7Mjg2LTgtMjM0LTcyLTEyOzIzLTctMjM0LTcyLTEyOzMwNC0xNC0yMzQtNzItMTI7MzU1LTEzLTIzNC03Mi0xMnww
1314,Ele.4,Day,48,MXwzNjQtOS0yMzQtNzItMTI7MzYzLTgtMjM0LTcyLTEyOzI3LTctMjM0LTE4MS0xMjsxMDItMTQtMjM0LTcyLTEyOzEzNy0xMy0yMzQtNzItMTJ8MA==
1314,Ele.4,Day,49,MXwyODAtOS0yMzQtNzItMTI7MzkyLTgtMjM0LTcyLTEyOzMwMS03LTIzNC03Mi0xMjszODAtMTQtMjM0LTcyLTEyOzIwMTI1LTEzLTIzOS0xMzItNjh8MA==
1314,Ele.4,Day,50,MXwzMjctOS0yMzQtNzItMTI7MjA5LTgtMjM0LTcyLTEyOzE4LTctMjM0LTcyLTEyOzIyNS0xNC0yMzQtNzItMTI7MTkxLTEzLTIzNC03Mi0xMnww
1314,Ele.4,Day,51,MXwxNjktOS0yMzQtNzItMTI7MTctOC00MC03Mi0xNTQ7MTktNy0yMzQtNzItMTI7MTc2LTE0LTIzNC03Mi0xMjsxMTYtMTMtMjM0LTcyLTEyfDA=
1314,Ele.4,Day,52,MXwyOTEtOS0yMzQtNzItMTI7MjQtOC0yMzQtNzItMjQ0OzIyLTctMjM0LTcyLTEyOzkyLTE0LTIzNC03Mi0xMjsyMDA1My0xMy0xNzAtNC0zNzF8MA==
1314,Ele.4,Day,53,MXwyMDA4MS05LTIyOS0xMzEtMzg1OzMzLTgtMjM0LTcyLTEyOzIwMjU2LTctMzgyLTQtOTA7NDgtMTQtNDE0LTIxNy05MDsyMDI4Mi0xMy0zMzYtNzYtMzA1fDA=
1314,Ele.4,Day,54,MXwyMDA5NS05LTIyMS0xNTgtMzY1OzI1LTgtMjM0LTcyLTEyOzIwMDQ0LTctMzk4LTQtMTE1OzIzMS0xNC00MjctMjgzLTkwOzIwMjAwLTEzLTI0MS00LTkwfDA=
1314,Ele.4,Day,55,MXwyNjEtOS0yMC0zMDAtOTA7MjAwODAtOC0zNjYtMjIwLTY4OzIwMjUyLTctMTc4LTQtOTA7MjAxMjQtMTQtMjAtMTkxLTkwOzIwMTYyLTEzLTQxNi04MC0zMDV8MA==
1314,Ele.4,Day,56,MXwxNzMtOS0zOTktMzE2LTY4OzMxMi04LTIwLTQtMzU0OzIwMDM3LTctMjAtMTI5LTkwOzIwMDc1LTE0LTM0MC0xMTItNjE7MjAyMzAtMTMtMjAtMjg3LTkwfDA=
1314,Ele.4,Day,57,MXwzMTYtOS0yMC00MzctOTA7MzYtOC01OS00LTkwOzM3NC03LTIyOS0yMjQtNjg7MjAxNjEtMTQtMTkzLTM3Mi0zMDU7MTA5LTEzLTIyOS0zODYtNjh8MA==
1314,Ele.4,Day,58,MXwyNjYtOS0yMC00LTkwOzI5Ni04LTMzOS00LTkwOzEwMzEtNy0yMC00LTI1NDs0MDYtMTQtMjI5LTIyNC02ODszNzctMTMtMzE4LTQtOTB8MA==
1314,Ele.4,Day,59,MXwzNDgtOS00MjUtNC05MDsxMDI0LTgtMjAtNC0xODM7MjAwODktNy0zOTMtMTIzLTY4OzMwNy0xNC0zMjEtMjI0LTY4OzE2My0xMy0zOTQtMTc0LTMwNXww
1314,Ele.4,Day,60,MXwzMTctOS0yMC00LTI1OTsyMjItOC0yMC0yNDctOTA7MjAxOTktNy0yMjktMjI0LTY4OzI1My0xNC0yMjktMjI0LTY4Ozc5LTEzLTIyOS0yMjQtMjU2fDA=
1314,Ele.4,Day,61,MXwyMDIwMS05LTI2Mi00LTkwOzI0Ny04LTM3My00LTkwOzIwMTU0LTctNDIwLTc2LTMwNTszMjktMTQtMjAtNC05MDsxMjgtMTMtMjAtNDMyLTkwfDA=
1314,Ele.4,Day,62,MXwyMDQtOS0yMC00LTkwOzIyNi04LTIwLTQtOTA7MTAzNy03LTIwLTMyNS05MDsyMDA1MS0xNC0yMC0xMDQtOTA7MTUxLTEzLTM0Ny04MC0zMDV8MA==
1314,Ele.4,Day,63,MXwyNzMtOS0yMC00MjYtOTA7MjYzLTgtMjI5LTIyNC02ODsyOTItNy0yMjktMjI0LTY4OzEwMjEtMTQtMjI5LTIyNC0xNDk7MjAxNTktMTMtMjQwLTgwLTMwNXww
1314,Ele.4,Day,64,MXwyNTctOS0yMC00LTkwOzM4Ni04LTIyOS0yMjQtNjg7MjAwNDktNy0yMTItNC05MDsxODUtMTQtMjI5LTIyNC05NDsxOTgtMTMtMjAtNC05MHww
1314,Ele.4,Day,65,MXwyMDgtOS0yMjktMjI0LTY4OzE3OS04LTIwLTQtNDA1OzIyOS03LTM2NC04MC0zMDU7MjM4LTE0LTIyOS0yMjQtNjg7MTAyMC0xMy0yMC00LTE0OHww
1314,Ele.4,Day,66,MXwzMjQtOS0yOTMtODAtMzA1OzM4MS04LTIwLTQtOTA7MTAzMy03LTIyOS0yNTItNjg7MTA0NC0xNC0yMjktMjI0LTY4OzE0OC0xMy0yMC00LTkwfDA=
1314,Ele.4,Day,67,MXwyNTQtOS0zNDEtMjI0LTY4OzM5Ni04LTIyOS0yMjQtNjg7NDMtNy0yNDItNC05MDsxMTItMTQtMjI5LTIyNC02ODsyMDE1Mi0xMy00NC0yMDYtMzA1fDA=
1314,Ele.4,Day,68,MXwzMzktOS0yMjktMjI0LTY4OzMyMy04LTQ0LTc2LTMwNTs4Mi03LTIyOS0yNTctNjg7MTA0MC0xNC0yMjktMzI2LTY4OzI3MC0xMy0yMTEtNC05MHww
1314,Ele.4,Day,69,MXwxMDM0LTktNDQtNzYtMjUxOzE5Mi04LTIwLTQtOTA7MjExLTctMjAtNC05MDszOTUtMTQtMjI5LTIyNC02ODszNDUtMTMtMjI5LTIyNC02OHww
1314,Ele.4,Day,70,MXwzNzEtOS0yMC00LTkwOzM4OC04LTIwLTQtOTA7Mzg5LTctMjAtNC05MDsxOTctMTQtMjAtNC05MDs0Mi0xMy0yMC00LTEwOHww
1314,Ele.4,Day,71,MXwxNDYtOS0yMC00LTkwOzMzNC04LTIwLTQtOTA7MTQ1LTctMjAtMjA4LTkwOzE4OC0xNC00NC03Ni0zMDU7Mjc1LTEzLTIyOS0yMjQtNjh8MA==
1314,Ele.4,Day,72,MXwzMDUtOS0yMC00LTkwOzQwMy04LTIwLTQtOTA7MTIxLTctNDQ0LTIyNC02ODszNC0xNC0yMC0yNzktOTA7MTE3LTEzLTIwLTQtOTB8MA==
1314,Ele.4,Day,73,MXwxNDktOS0yMjktMjI0LTY4Ozg2LTgtMjI5LTI5MC02ODszNjItNy0yMjktMjI0LTY4OzI0MC0xNC0yMjktMjI0LTY4OzI3Ni0xMy0yMjktMjI0LTY4fDA=
1314,Ele.4,Day,74,MXwxODQtOS0yMC00LTkwOzE2NC04LTQ0LTgwLTMwNTsxODAtNy0yNTgtNC05MDszMzctMTQtMjAtNC05MDs0Ny0xMy0yMC0zMDEtOTB8MA==
1314,Ele.4,Day,75,MXwzODctOS00NC03Ni0zMDU7Mzk4LTgtNDQtODAtMzA1OzEwMjYtNy0yMjktMTg1LTY4OzUyLTE0LTIwLTE1My05MDsyMzUtMTMtMjAtNC05MHww
1314,Ele.4,Day,76,MXwxMDQxLTktMzMxLTgwLTMwNTsyNjQtOC0yMjktMjI0LTY4OzMxOS03LTIyOS0yMjQtNjg7MjQ5LTE0LTIyOS0yMjQtNjg7MzYwLTEzLTIwLTQtOTB8MA==
1314,Ele.4,Day,77,MXwxOTUtOS0yMjktMjI0LTY4OzM1MS04LTQ0LTgwLTMwNTsxNjAtNy00NC04MC0zMDU7MTAyMi0xNC0xNDUtODAtMzA1Ozg0LTEzLTIyOS0yMjQtMTYyfDA=
1314,Ele.4,Day,78,MXwxNTctOS00NC04MC0zMDU7MTEwLTgtMjI5LTE1MC02ODszOTctNy00NC04MC0zMDU7MTAwMi0xNC00NC04MC0zMDU7NzgtMTMtMjI5LTIyNC02OHww
1314,Ele.4,Day,79,MXwyNzEtOS0yMjktMjI0LTY4OzI4MS04LTQ0LTgwLTMwNTs4NS03LTIyOS0yMjQtNjg7MzAwLTE0LTIyOS0yMjQtNjg7MzUwLTEzLTQ0LTgwLTMwNXww
1314,Ele.4,Day,80,MXwzNjYtOS00NC04MC0zMDU7MjY4LTgtMjAtNC05MDs0MDItNy0yMC00LTkwOzMwMi0xNC00MzQtODAtMzA1OzE2NS0xMy00NC04MC0zMDV8MA==
1314,Ele.4,Day,81,MXw3Ny05LTIyOS0yMjQtNjg7MzgtOC0yMC0xNzItOTA7MzUyLTctNDQtODAtMzA1Ozg3LTE0LTIyOS0yMjQtNjg7MjgzLTEzLTM3Ni04MC0zMDV8MA==
1314,Ele.4,Day,82,MXwxMTEtOS0yMjktMjI0LTY4OzMyMC04LTIwLTQtOTA7Mjg0LTctMjAtNC05MDsyMTctMTQtMjAtNC05MDsyNTUtMTMtMjAtNC05MHww
1314,Ele.4,Day,83,MXwxNTYtOS00NC03Ni0zMDU7MzI2LTgtNDQtODAtMzA1OzE1My03LTQ0LTgwLTMwNTsxNTUtMTQtNDQtODAtMzA1OzEwMjUtMTMtNDQtMTg2LTMwNXww
1314,Ele.4,Day,84,MXwxNTgtOS00NC04MC0zMDU7MTg5LTgtNDQtODAtMzA1OzM2Ny03LTQ0LTgwLTMwNTszNjgtMTQtNDQtNzYtMzA1OzM1LTEzLTIwLTQtOTB8MA==
1314,Ele.4,Day,85,MXwzMDgtOS0yMC00LTkwOzMyNS04LTQ0LTgwLTMwNTsxNzQtNy0yMC00LTkwOzI0MS0xNC0yMC00LTkwOzI5OS0xMy00NC04MC0zMDV8MA==
1314,Ele.4,Day,86,MXwxNDctOS0yMC00LTkwOzI3OC04LTQ0LTgwLTMwNTsxOTAtNy00NC04MC0zMDU7MzIxLTE0LTQ0LTgwLTMwNTs0MC0xMy0yODEtNC05MHww
1314,Ele.4,Day,87,MXwzNTMtOS00NC04MC0zMDU7MTgyLTgtMjAtNC05MDs0MS03LTIwLTQtOTB8MA==
1318,Ele.8,Day,1,MXwyMDIwNi05LTQtMzItNDEyOzIwMDU1LTgtNC0zMi05OTsyMDE5Ni03LTQtMzItNDI0OzIwMDg4LTE0LTM2OS0yMjQtMTA3OzIwMTI1LTEzLTIzOS0xMzItNjh8MA==
1318,Ele.8,Day,2,MXwyMDEyMi05LTQtMzItMTkwOzIwMjkzLTgtNC0zMi0yNzU7MjAwNjUtNy0xMDYtMzU2LTE1OTsyMDIwNS0xNC0yNzQtMzItMjM0OzI1My0xMy0yMjktMjI0LTY4fDA=
1318,Ele.8,Day,3,MXwyMzYtOS04LTM3MC0yMzQ7MjAyODgtOC00LTMyLTQzMTsyMDA4MS03LTIyOS0xMzEtMzg1OzIwMDY2LTE0LTgzLTM2OC0yOTk7MjAwNTctMTMtMTAwLTMzOC02MHww
1318,Ele.8,Day,4,MXwxOTQtOS04LTMyLTIzNDsyMDA1Ni04LTQtMTI2LTMyOzM5NS03LTIyOS0yMjQtNjg7MTg3LTE0LTI4OC0zMi0yMzQ7MjAwNjQtMTMtMTMwLTMyLTM5MHww
1318,Ele.8,Day,5,MXwyMDI2Mi05LTQtMzItMzgzOzIwMjE2LTgtMjczLTMyLTIzNDsyMDA2MC03LTQtMTM1LTM2MDsyMDA4MC0xNC0zNjYtMjIwLTY4OzIwMTcxLTEzLTI2MS0zMi0yMzR8MA==
1318,Ele.8,Day,6,MXwxNzMtOS0zOTktMzE2LTY4Ozc4LTgtMjI5LTIyNC02ODsyMDA3NS03LTM0MC0xMTItNjE7MTA0My0xNC00LTMyLTM4ODszNzQtMTMtMjI5LTIyNC02OHww
1318,Ele.8,Day,7,MXwxMDktOS0yMjktMzg2LTY4OzU0LTgtMzItNDQtOTE7NjItNy00LTQxOS0xMjc7NDA2LTE0LTIyOS0yMjQtNjg7MjAwODktMTMtMzkzLTEyMy02OHww
1318,Ele.8,Day,8,MXwzMDctOS0zMjEtNDMzLTY4OzEzOC04LTEyLTIwLTIzNDszOTMtNy0xMi0zMi0yMzQ7MzA2LTE0LTEyLTQ0MS0yMzQ7MjAxOTktMTMtMjI5LTIyNC02OHww
1318,Ele.8,Day,9,MXw3OS05LTIyOS0yMjQtMjU2OzI0My04LTI4Mi0zMi0yMzQ7MjAwNjEtNy0xMi0xMzYtNDEwOzM3OC0xNC0xMi0zMTctMjM0OzIwMDYzLTEzLTEyNC0zMi0zNzR8MA==
1318,Ele.8,Day,10,MXwzNTYtOS04LTMyLTIzNDsxMTgtOC00LTMyLTI0ODsxMDI3LTctNC0zMi0xODQ7MTAzMi0xNC04LTMyLTI1NTs3My0xMy0yOTUtMzItMjM0fDA=
1318,Ele.8,Day,11,MXwzMTgtOS04LTMyLTIzNDszNjEtOC0xMi0zMi0yMzQ7NDA0LTctOC0zMi0yMzQ7MTAyMS0xNC0yMjktMjI0LTE0OTsyNjMtMTMtMjI5LTIyNC02OHww
1318,Ele.8,Day,12,MXwyOTItOS0yMjktMjI0LTY4OzMxMy04LTgtMzItMjM0OzE3Mi03LTE2OS0zMi00MjI7Mzg2LTE0LTIyOS0yMjQtNjg7Mjc0LTEzLTI5NC0zMi0zMDl8MA==
1318,Ele.8,Day,13,MXwzMzgtOS04LTMyLTIzNDsyMTQtOC04LTMxOS0yMzQ7MTg1LTctMjI5LTIyNC05NDsyODktMTQtOC0zMi0yMzQ7MjkwLTEzLTEyLTMyLTIzNHww
1318,Ele.8,Day,14,MXwyMDgtOS0yMjktMjI0LTY4OzM2NS04LTgtMzItMjM0OzM0Mi03LTgtMzItMjM0OzIzOC0xNC0yMjktMjI0LTY4OzEwNDQtMTMtMjI5LTIyNC02OHww
1318,Ele.8,Day,15,MXw3Mi05LTQtMzItMTY1OzEwMzMtOC0yMjktMjUyLTY4OzI1NC03LTM0MS0yMjQtNjg7Mzk2LTE0LTIyOS0yMjQtNjg7MTEyLTEzLTIyOS0yMjQtNjh8MA==
1318,Ele.8,Day,16,MXwzMzktOS0yMjktMjI0LTY4OzIxNS04LTEyLTMyLTIzNDsyMDA3MS03LTEyLTMyLTIzNDszNzItMTQtOC0zMi0yMzQ7ODItMTMtMjI5LTI1Ny02OHww
1318,Ele.8,Day,17,MXwxMDQwLTktMjI5LTMyNi02ODszNDUtOC0yMjktMjI0LTY4OzM5MC03LTEyLTMyLTIzNDszNDAtMTQtMTItMzItMjM0OzEwMzgtMTMtMTItMzItMzI5fDA=
1318,Ele.8,Day,18,MXwxMDYtOS0xMi0zMi0yMzQ7MTgxLTgtMTItMzItMjM0OzI3NS03LTIyOS0yMjQtNjg7MTIxLTE0LTQ0NC0yMjQtNjg7Mjg3LTEzLTEyLTMyLTIzNHww
1318,Ele.8,Day,19,MXwxMDM5LTktNC0zMi0zMzA7MTI5LTgtMTItMzItMjM0OzE0OS03LTIyOS0yMjQtNjg7MTMwLTE0LTEyLTMyLTIzNDsxMDI5LTEzLTEyLTMyLTIzNHww
1318,Ele.8,Day,20,MXw4Ni05LTIyOS0yOTAtNjg7MTE5LTgtOC0zMi0yMzQ7MzYyLTctMjI5LTIyNC02ODsxOTMtMTQtMTItMzItMjM0OzI0MC0xMy0yMjktMjI0LTY4fDA=
1318,Ele.8,Day,21,MXwyNzYtOS0yMjktMjI0LTY4OzQwNS04LTgtMzItMjM0OzEwMjYtNy0yMjktMTg1LTY4OzE3NS0xNC04LTMyLTIzNDszMTktMTMtMjI5LTIyNC02OHww
1318,Ele.8,Day,22,MXwyNjQtOS0yMjktMjI0LTY4OzI0OS04LTIyOS0yMjQtNjg7MTk1LTctMjI5LTIyNC02ODszNDktMTQtOC0zMi0yMzQ7Mjk3LTEzLTEyLTMyLTIzNHww
1318,Ele.8,Day,23,MXwzNDMtOS04LTMyLTIzNDs4NC04LTIyOS0yMjQtMTYyOzMzMC03LTgtMzItMjM0OzExMC0xNC0yMjktMTUwLTY4OzM0NC0xMy04LTMyLTIzNHww
