Area ID,Area Name,Battle Type,Echelon,Preset
1214,Ele.4,Day,12,MXwxNC05LTMwNS0xOTUtNDA7MzM4LTgtNC0zMi0zMDk7MjAxMDQtNy00MC0yMjUtMzA1OzIwMjYyLTE0LTQtMTEwLTQwOzMzMS0xMy0zMDUtMjI1LTEyMXww
1214,Ele.4,Day,13,MXwyNzQtOS00LTExMC0zMDk7MjAzMTAtOC0zMDUtMjI1LTU4Ozk5LTctMzA1LTIyNS01ODsxMjYtMTQtMTk4LTIyNS01ODsyNjAtMTMtMzA1LTIyNS01OHww
1214,Ele.4,Day,14,MXwzNjEtOS00LTExMC0zMDk7MTcyLTgtMTY5LTExMC01ODszNzktNy0zMDUtMjI1LTU4OzIwMDYxLTE0LTQtMTM2LTU4OzMwNi0xMy00LTExMC0zMDl8MA==
1214,Ele.4,Day,15,MXwyMDAyMS05LTM1Mi0yNzItMTI7MTYtOC0yMzYtMjI1LTY2OzIwMjIwLTctNjYtMjI1LTU4OzIwMDMyLTE0LTU4LTIyNS0xMzQ7MTAyOS0xMy00LTIwMy0zMDl8MA==
1214,Ele.4,Day,16,MXwyMDA0Ni05LTIwLTEwNS0yOTc7MjAwOTQtOC0yMTgtMzQzLTEwMzsxMDI4LTctMjAxLTIwMC0xMjA7MjAxMzYtMTQtNTgtMC0yMDc7MzcwLTEzLTY2LTAtNTh8MA==
1214,Ele.4,Day,17,MXwyMDEyNS05LTIzOS0xMzItNjg7MjAwNTMtOC0xNzAtNC0zNzE7MTAyMy03LTMwOS0wLTE4NzsyMDA1MC0xNC0yMC0xNjAtOTA7MTAxOS0xMy0wLTE0Ni04fDA=
1214,Ele.4,Day,18,MXwyMDAzOS05LTMzNy0xMTEtOTA7MjAwOTUtOC0yMjEtMTU4LTM2NTsyNy03LTAtMTgxLTg7MjYxLTE0LTIwLTQtOTA7MzE2LTEzLTIwLTQtOTB8MA==
1214,Ele.4,Day,19,MXwyMDI1Mi05LTE3OC00LTkwOzIwMDgwLTgtMzY2LTIyMC02ODsyMDA3NS03LTM0MC0xMTItNjE7MjAwODgtMTQtMzY5LTI4NS02ODsyMDEyNC0xMy0yMC0xOTEtOTB8MA==
1214,Ele.4,Day,20,MXwyMDIwMC05LTIwLTQtOTA7MTczLTgtMjI5LTMxNi02ODsxMDMxLTctMjAtNC0yNTQ7MjY2LTE0LTIwLTQtOTA7Mzc3LTEzLTMxOC00LTkwfDA=
1214,Ele.4,Day,21,MXwyMDAzNy05LTIwLTEyOS05MDs0OC04LTIwLTIxNy05MDsxMDI0LTctMjAtNC0xODM7MjAyODItMTQtMzM2LTc2LTQ7MjAwODEtMTMtMjI5LTEzMS02OHww
1214,Ele.4,Day,22,MXwzNi05LTU5LTQtOTA7Mzc0LTgtMjI5LTQtNjg7MjIyLTctMjAtMjQ3LTkwOzIwMDQ0LTE0LTIwLTQtMTE1OzM0OC0xMy0yMC00LTkwfDA=
1214,Ele.4,Day,23,MXwyNTctOS0yMC00LTkwOzIwMDg5LTgtMjI5LTEyMy02ODsxOTgtNy0yMC00LTkwOzI5Ni0xNC0yMC00LTkwOzEwMzMtMTMtMjI5LTI1Mi02OHww
1214,Ele.4,Day,24,MXwyMDIzMC05LTUwLTQtOTA7MTAzNC04LTQ0LTc2LTI1MTsxMDIwLTctMjI3LTQtMTQ4OzIwMTYxLTE0LTQ0LTM3Mi00OzIzMS0xMy0yMjctMTA5LTMxMXww
1214,Ele.4,Day,25,MXwyMjktOS0zNjQtNzYtMTA5OzIwMTU0LTgtNDQtNzYtMTc3OzMyMy03LTQ0LTc2LTE2OzIwMTUyLTE0LTQ0LTIwNi0xNjsyMDA1MS0xMy0yMjctMTA0LTB8MA==
1214,Ele.4,Day,26,MXwxNjMtOS00NC0xNzQtMTY7MTg4LTgtNDQtODAtMTY7NDMtNy0yNDItNjYtMDsyMDI1Ni0xNC0yMjctNjYtMzExOzM1MS0xMy00NC04MC0xNnww
1214,Ele.4,Day,27,MXw0Mi05LTIyNy02Ni0xMDg7Mzk4LTgtNDQtODAtMTY7Mzg3LTctNDQtNzYtMTY7MTY0LTE0LTQ0LTgwLTE2OzE0OC0xMy0yMjctNjYtMHww
1214,Ele.4,Day,28,MXwyNzAtOS0yMTEtNjYtMDsyMDE1OS04LTQ0LTgwLTE2OzEwMjItNy0xNDUtODAtMTY7MzUyLTE0LTQ0LTgwLTE2OzMyOS0xMy0yMjctNjYtMHww
1214,Ele.4,Day,29,MXwxNTctOS00NC04MC0xNjsxOTctOC0yMjctNjYtMDszNjYtNy00NC0yMzUtMTY7MjgxLTE0LTQ0LTIzNS0xNjsyNzMtMTMtMjI3LTY2LTB8MA==
1214,Ele.4,Day,30,MXwyNDctOS0yMjctNjYtMDszNTAtOC00NC0yMzUtMTY7MjExLTctMjI3LTY2LTA7MTY1LTE0LTQ0LTIzNS0xNjsxNjItMTMtNDQtMjM1LTE2fDA=
1214,Ele.4,Day,31,MXwxMDI1LTktNDQtMTg2LTE2OzMwMi04LTAtMjM1LTE2OzM2Ny03LTAtMjM1LTE2OzM1My0xNC0wLTIzNS0xNjsxNTUtMTMtMC0yMzUtMTZ8MA==
1214,Ele.4,Day,32,MXwxNTYtOS0wLTc2LTE2OzM2OC04LTAtMjM1LTE2OzMyNS03LTAtMjM1LTQ5OzE4OS0xNC0wLTIzNS00OTs4NS0xMy0wLTI2NC02OHww
1214,Ele.4,Day,33,MXwxMDI2LTktMC0xODUtNjg7MjE0LTgtNjYtMC0wOzE2Ny03LTAtMC0wOzI3Ny0xNC0wLTAtMDsxMDQyLTEzLTAtMC0wfDA=
1214,Ele.4,Day,34,MXwxNjYtOS0wLTAtMDsyODktOC0wLTAtMDsyNTEtNy0wLTAtMDsyOTgtMTQtMC0wLTA7MTAzMC0xMy0wLTAtMHww
1214,Ele.4,Day,35,MXwyMjQtOS0wLTAtMDsyNTktOC0wLTAtMDsyNjUtNy0wLTAtMDsxMDQzLTE0LTAtMC0wOzI4Ny0xMy0wLTAtMHww
1214,Ele.4,Day,36,MXwzMTgtOS0wLTAtMDszMTQtOC0wLTAtMDs3Mi03LTAtMC0wOzIyNS0xNC0wLTAtMDsyODYtMTMtMC0wLTB8MA==
1214,Ele.4,Day,37,MXwxODYtOS0wLTAtMDsxNzktOC0wLTAtMDsxNTEtNy0wLTAtMDsyMDQtMTQtMC0wLTA7MzQwLTEzLTAtMC0wfDA=
1214,Ele.4,Day,38,MXwxMDMyLTktMC0wLTA7NTktOC0wLTAtMDszNDYtNy0wLTAtMDszMjQtMTQtMC0wLTA7MzEyLTEzLTAtMC0wfDA=
1214,Ele.4,Day,39,MXwyNjctOS0wLTAtMDsxNDUtOC0wLTAtMDszMjAtNy0wLTAtMDsyMDMtMTQtMC0wLTA7MTc2LTEzLTAtMC0wfDA=
1214,Ele.4,Day,40,MXwzMjgtOS0wLTAtMDszMjItOC0wLTAtMDsyMzUtNy0wLTAtMDsxMTMtMTQtMC0wLTA7MTQ5LTEzLTAtMC0wfDA=
1214,Ele.4,Day,41,MXw5OC05LTAtMC0wOzI0MS04LTAtMC0wOzEwMTAtNy0wLTAtMDsyMzItMTQtMC0wLTA7Mjg0LTEzLTAtMC0wfDA=
1214,Ele.4,Day,42,MXwzNzUtOS0wLTAtMDsxMzItOC0wLTAtMDszOTEtNy0wLTAtMDszOTMtMTQtMC0wLTA7MzkwLTEzLTAtMC0wfDA=
1214,Ele.4,Day,43,MXwzMTktOS0wLTAtMDsxMDM4LTgtMC0wLTA7NzgtNy0wLTAtMDszODItMTQtMC0wLTA7Mzg4LTEzLTAtMC0wfDA=
1214,Ele.4,Day,44,MXwzOTctOS0wLTAtMDszOTUtOC0wLTAtMDszOTYtNy0wLTAtMDszMDctMTQtMC0wLTA7Mzg2LTEzLTAtMC0wfDA=
1214,Ele.4,Day,45,MXwxMDQ0LTktMC0wLTA7MTEyLTgtMC0wLTB8MA==
1218,Ele.8,Day,1,MXwyMDA1NS05LTQtMzItOTk7MjAxMjUtOC0yMzktMTMyLTY4OzIwMTIyLTctNC0zMi0xOTA7MjAyOTMtMTQtNC0zMi0yNzU7NjItMTMtNC0zMi0xMjd8MA==
1218,Ele.8,Day,2,MXwyMDA2NS05LTEwNi0zNTYtMTU5OzIwMjA1LTgtMjc0LTMyLTIzNDsyMDA1Ni03LTQtMTI2LTMyOzM2MS0xNC0xMi0zMi0yMzQ7MjAwNTctMTMtMTAwLTMzOC02MHww
1218,Ele.8,Day,3,MXw4NS05LTIyOS0yMjQtNjg7Mzc0LTgtMjI5LTIyNC02ODsyMDA4OC03LTM2OS0yMjQtNjg7MjAwODAtMTQtMzY2LTIyMC02ODsyMDA3NS0xMy0zNDAtMTEyLTYxfDA=
1218,Ele.8,Day,4,MXwzODItOS0xMi0zMi0yMzQ7MTczLTgtMjI5LTMxNi02ODsyMDA4MS03LTIyOS0xMzEtNjg7MjUzLTE0LTIyOS0yMjQtNjg7MjAyMTYtMTMtOC0zMi0yMzR8MA==
1218,Ele.8,Day,5,MXwzNzgtOS0xMi0zMTctMjM0OzExOC04LTQtMzItMjQ4OzEwMjctNy00LTMyLTE4NDsyMDYtMTQtOC0zMi0yMzQ7MjAxNzEtMTMtMTItMzItMjM0fDA=
1218,Ele.8,Day,6,MXwyMDA2MC05LTgtMTM1LTIzNDs3My04LTI5NS0zMi0yMzQ7MjE1LTctMTc1LTMyLTMwOTsyMDA2NC0xNC0xMzAtMTEwLTQwOzMzOC0xMy00LTExMC0zMDl8MA==
1218,Ele.8,Day,7,MXwyMDI2Mi05LTQtMTEwLTQwOzI3NC04LTQtMTEwLTMwOTsyMDA2MS03LTQtMTM2LTQwOzIwMDY2LTE0LTQtMTEwLTQwOzEwMjktMTMtNC0yMDMtNDB8MA==
1218,Ele.8,Day,8,MXwxODMtOS0yMjQtMjAtMzU3OzIwMTE0LTgtMzA1LTcyLTIxMzs1NC03LTAtNDAtNDQ7MTcyLTE0LTE2OS0wLTQwOzI0My0xMy00LTAtNDB8MA==
1218,Ele.8,Day,9,MXwyMDA2My05LTEyNC0wLTQwOzMwNi04LTQtMC0zMDk7MjAwNzEtNy00LTAtNDA7MTk0LTE0LTQtMC0zMDk7MjAyODItMTMtMzM2LTgwLTMwNXww
1218,Ele.8,Day,10,MXwyMDIzMy05LTI2Ni03Mi00MDsyMDAwOC04LTE4MC0yMzgtMzUxOzEwNi03LTQtMC00MDsxMjktMTQtMTYxLTAtNDA7MTMwLTEzLTE2MS0wLTQwfDA=
1218,Ele.8,Day,11,MXwyMDA5Ny05LTE3OS03Mi01ODsyOTAtOC00LTAtMzA5OzExOS03LTQtMC0zMDk7MjAyMjgtMTQtNDAtMzM1LTE2ODsxODEtMTMtNC0wLTQwfDA=
1218,Ele.8,Day,12,MXwxOTYtOS00LTAtNDA7MjAwMTAtOC0xNTUtNzItMzU1OzIwMDA3LTctMzA1LTcyLTE3MTsyMzYtMTQtNC0wLTQwOzMzMC0xMy00LTAtNDB8MA==
1218,Ele.8,Day,13,MXwyMDExNS05LTE5Ny0yODYtNjY7MjAwODktOC0yMC0xMjMtNjg7Mjk3LTctNC0wLTQwOzIxMy0xNC0zNTAtMjAtMTI7MjAyMTItMTMtMzA1LTcyLTQwfDA=
1218,Ele.8,Day,14,MXwyMDAwMS05LTEyMi03Mi00MDsyMDAxMi04LTMwNS03Mi0xMjE7MTAzMy03LTIwLTI1Mi02ODsyNDItMTQtMjc4LTcyLTU4OzMxMy0xMy00LTAtNTh8MA==
1218,Ele.8,Day,15,MXwyMDE2MS05LTQ0LTM3Mi0zMDU7MjI5LTgtMzY0LTgwLTMwNTsxNDItNy0zMzItNzItNTg7MjI3LTE0LTQtMC01ODsyMDIyMS0xMy0zMDUtNzItNTh8MA==
1218,Ele.8,Day,16,MXwyMDAyNi05LTYyLTM0OC0xNTc7NjktOC00LTAtNTg7MzIzLTctNDQtNzYtMzA1OzI5NC0xNC0zMDUtNzItNTg7OTYtMTMtMzA1LTcyLTIzN3ww
1218,Ele.8,Day,17,MXw0LTktMzA1LTI3MS01ODsxMTItOC0yMC00LTY4OzIwMTk5LTctMjAtMTItNjg7MjAxNTItMTQtNDQtMjA2LTMwNTsxMDE3LTEzLTMwNS03Mi01OHww
1218,Ele.8,Day,18,MXwxMDE4LTktMzA1LTcyLTE0NzsxODgtOC00NC04MC0zMDU7MjUwLTctMzA1LTcyLTU4OzE2My0xNC00NC0xNzQtMzA1OzEwNy0xMy0yNDMtMC01OHww
1218,Ele.8,Day,19,MXwxMDIxLTktMjAtMTItMTQ5OzMwMy04LTMwNS03Mi01ODsyOTItNy0yMC00LTY4OzIwMTQzLTE0LTE5Mi03Mi0xMjA7MjM3LTEzLTQtMC01OHww
1218,Ele.8,Day,20,MXwxMDM0LTktNDQtNzYtMjUxOzI3Mi04LTMwNS03Mi01ODszMzktNy0yMC00LTY4OzIwMDA1LTE0LTExMy03Mi01ODs3MC0xMy00LTAtNTh8MA==
1218,Ele.8,Day,21,MXwyODUtOS0zMDUtNzItNTg7MTAyNi04LTIwLTE4NS02ODsyMzgtNy0yMC00LTY4OzIwMTU0LTE0LTQ0LTc2LTE3NzsyMDAwMi0xMy02Ni0xMDEtMHww
1218,Ele.8,Day,22,MXwyMDA5MS05LTY2LTcyLTA7MzUxLTgtNDQtNzYtODsxMDA5LTctNjYtOTUtMDszODctMTQtNDQtNzYtODsxMjYtMTMtMTk4LTk1LTB8MA==
1218,Ele.8,Day,23,MXwyMDEwMS05LTAtMzU5LTE1NjsyMDMxMC04LTY2LTk1LTA7MjYwLTctNjYtOTUtMDsxNi0xNC0yMzYtMjI1LTY2OzM5OC0xMy00NC03Ni0xMDl8MA==
1218,Ele.8,Day,24,MXwyMDEwMy05LTAtMzU4LTEyNTsxNjQtOC00NC03Ni0xMDk7MjAwOTQtNy0yMTgtMzQzLTEwMzsxNC0xNC02Ni0xOTUtMDsyMDE1OS0xMy00NC04MC0xNnww
1218,Ele.8,Day,25,MXwxMDIyLTktMTQ1LTgwLTE2OzMzMS04LTY2LTIyNS0wOzM1Mi03LTQ0LTgwLTE2Ozk5LTE0LTY2LTIyNS0wOzI0NS0xMy0wLTIyNS0yNzd8MA==
1218,Ele.8,Day,26,MXwxNTctOS00NC04MC0xNjszNjYtOC00NC04MC0xNjsyODEtNy00NC0yMzUtMTY7MjAxMjctMTQtMC0xODItNjY7Mzc5LTEzLTY2LTIyNS0wfDA=
1218,Ele.8,Day,27,MXwyMDAyMS05LTM1Mi0yNzItMjE5OzM1MC04LTQ0LTIzNS0xNjsyMDIyMC03LTY2LTIyNS0wOzM1NC0xNC02Ni0yMjUtMDszNzAtMTMtNjYtMjI1LTB8MA==
1218,Ele.8,Day,28,MXwzNzUtOS02Ni0yMjUtMDsxNjUtOC00NC0yMzUtMTY7MTAyOC03LTIwMS0yMDAtNjY7MjAwMzItMTQtMC0yMjUtMTM0OzE2Mi0xMy00NC0yMzUtMTZ8MA==
1218,Ele.8,Day,29,MXwxMDE5LTktMC0xNDYtNjY7MjctOC0wLTE4MS02NjsyMDA0Ni03LTIwLTEwNS0yOTc7MTAyNS0xNC0wLTE4Ni0xNjszMDItMTMtMC0yMzUtMTZ8MA==
1218,Ele.8,Day,30,MXwzNjctOS0wLTIzNS0xNjszNTMtOC0wLTIzNS0xNjsxNTUtNy0wLTIzNS0xNjsxNTYtMTQtMC03Ni0xNjszNjgtMTMtMC0yMzUtMTZ8MA==
1218,Ele.8,Day,31,MXwzMjUtOS0wLTIzNS0xNjsxODktOC0wLTIzNS0xNjsyMDA1MC03LTIwLTE2MC05MDsyMDA1My0xNC0xNzAtNjYtMzcxOzIwMDM5LTEzLTMzNy0xMTEtOTB8MA==
1218,Ele.8,Day,32,MXwyMDA5NS05LTIyMS0xNTgtMzY1OzIwMTI0LTgtMjAtMTkxLTkwOzIwMDM3LTctMjAtMTI5LTkwOzQ4LTE0LTIwLTIxNy05MDsyMjItMTMtMjAtMjQ3LTkwfDA=
1218,Ele.8,Day,33,MXwyNjEtOS0yMC02Ni05MDsyMDI1Mi04LTE3OC02Ni05MDszMTYtNy0yMC02Ni05MDsyMDA1MS0xNC01MC0xMDQtOTA7Mzk3LTEzLTAtMjM1LTE2fDA=
1218,Ele.8,Day,34,MXwzNzctOS0zMTgtMC05MDsyMDIwMC04LTIyNy0wLTkwOzM2LTctNTktMC0zMTE7MjY2LTE0LTIyNy0wLTkwOzM4LTEzLTIyNy0xNzItOTB8MA==
1218,Ele.8,Day,35,MXwxMDMxLTktMjI3LTAtMjU0OzIwMDQ0LTgtMjI3LTAtMTE1OzEwMjQtNy0yMjctMC0xODM7MzQ4LTE0LTIyNy0wLTkwOzQzLTEzLTI0Mi0wLTkwfDA=
1218,Ele.8,Day,36,MXwyNTctOS0yMjctMC05MDsxOTgtOC0yMjctMC05MDsyMzEtNy0yMjctMC0zMTE7MTAyMC0xNC0yMjctMC0xNDg7MjE0LTEzLTE2LTAtMHww
1218,Ele.8,Day,37,MXwyODktOS0wLTAtMDsyOTgtOC0wLTAtMDsyNjUtNy0wLTAtMDsxMDQzLTE0LTAtMC0wOzE2Ny0xMy0wLTAtMHww
1218,Ele.8,Day,38,MXwzMTgtOS0wLTAtMDsyODctOC0wLTAtMDszMTQtNy0wLTAtMDs3Mi0xNC0wLTAtMDsyNzctMTMtMC0wLTB8MA==
1218,Ele.8,Day,39,MXwxMDQyLTktMC0wLTA7MTY2LTgtMC0wLTA7MjUxLTctMC0wLTA7MTUxLTE0LTAtMC0wOzEwMzAtMTMtMC0wLTB8MA==
1218,Ele.8,Day,40,MXwyMjQtOS0wLTAtMDsyNTktOC0wLTAtMDszNDAtNy0wLTAtMDsxMDMyLTE0LTAtMC0wOzMyNC0xMy0wLTAtMHww
1218,Ele.8,Day,41,MXwyMjUtOS0wLTAtMDsyODYtOC0wLTAtMDsxNDktNy0wLTAtMDsxODYtMTQtMC0wLTA7NTktMTMtMC0wLTB8MA==
1218,Ele.8,Day,42,MXwzNDYtOS0wLTAtMDsyNjctOC0wLTAtMDsxNzktNy0wLTAtMDsyMDMtMTQtMC0wLTA7MTc2LTEzLTAtMC0wfDA=
1218,Ele.8,Day,43,MXwyMDQtOS0wLTAtMDszMTktOC0wLTAtMDszMjgtNy0wLTAtMDs3OC0xNC0wLTAtMDszMTItMTMtMC0wLTB8MA==
1218,Ele.8,Day,44,MXwxNDUtOS0wLTAtMDszMjAtOC0wLTAtMDszMjItNy0wLTAtMDsxMTMtMTQtMC0wLTA7OTgtMTMtMC0wLTB8MA==
1218,Ele.8,Day,45,MXwxMDEwLTktMC0wLTA7MzkwLTgtMC0wLTA7MzkzLTctMC0wLTA7MTAzOC0xNC0wLTAtMDsyMzItMTMtMC0wLTB8MA==
1218,Ele.8,Day,46,MXwyMzUtOS0wLTAtMDsyNDEtOC0wLTAtMDsxMzItNy0wLTAtMDszOTUtMTQtMC0wLTA7Mzk2LTEzLTAtMC0wfDA=
1218,Ele.8,Day,47,MXwzOTEtOS0wLTAtMDsyODQtOC0wLTAtMDszMDctNy0wLTAtMDszODYtMTQtMC0wLTA7MTA0NC0xMy0wLTAtMHww
1218,Ele.8,Day,48,MXwzODgtOS0wLTAtMHww
1224,Int.4,Day,1,MXwyMDA0Ni05LTIwLTEwNS0yOTc7NDgtOC0yMC0yMTctOTA7MjAwNTMtNy0xNzAtNC0zNzE7MzYtMTQtNTktNC05MDsyMDA1MC0xMy0yMC0xNjAtOTB8MA==
1224,Int.4,Day,2,MXwyMDAzOS05LTMzNy0xMTEtOTA7MjAwOTUtOC0yMjEtMTU4LTM2NTs0Mi03LTIwLTQtMTA4OzI2MS0xNC0yMC00LTkwOzMxNi0xMy0yMC00LTkwfDA=
1224,Int.4,Day,3,MXwyMDI1Mi05LTE3OC00LTkwOzIwMTI0LTgtMjAtMTkxLTkwOzIwMjAwLTctMjAtNC05MDsxMDMxLTE0LTIwLTQtMjU0OzI2Ni0xMy0yMC00LTkwfDA=
1224,Int.4,Day,4,MXwzNzctOS0zMTgtNC05MDsyMDAzNy04LTIwLTEyOS05MDsxMDI0LTctMjAtNC0xODM7MjIyLTE0LTIwLTI0Ny05MDsyMDA0NC0xMy0yMC00LTExNXww
1224,Int.4,Day,5,MXwzNDgtOS0yMC00LTkwOzI1Ny04LTIwLTQtOTA7MTk4LTctMjAtNC05MDsyOTYtMTQtMjAtNC05MDsyMDIzMC0xMy0yMC00LTkwfDA=
1224,Int.4,Day,6,MXwxMDIwLTktNTAtNC0xNDg7MjAxMTQtOC0zMDUtNzItMjEzOzIzMS03LTIyNy00LTMxMTsxODMtMTQtMjI0LTIyNy0zNTc7NDMtMTMtMjQyLTQtMHww
1224,Int.4,Day,7,MXwyMDI1Ni05LTIyNy00LTMxMTsyMDEyNS04LTIzOS0xMzItNjg7MjAwNTEtNy0yMjctMTA0LTA7MjcwLTE0LTIxMS00LTA7MjAyODItMTMtMzM2LTgwLTMwNXww
1224,Int.4,Day,8,MXwxNDgtOS0yMjctNC0wOzMyOS04LTIyNy00LTA7MjAyMzMtNy0yNjYtNzItNDA7MjAwMDgtMTQtMTgwLTIzOC0zNTE7MTk3LTEzLTIyNy00LTB8MA==
1224,Int.4,Day,9,MXwyMDA5Ny05LTE3OS03Mi01ODsyNDctOC0yMjctNC0wOzI3My03LTIyNy00LTA7MjExLTE0LTIyNy00LTA7MTI4LTEzLTIyNy00LTB8MA==
1224,Int.4,Day,10,MXwyMDAxMC05LTE1NS03Mi0zNTU7MjAwMDctOC0yMjQtNzItMTcxOzIwMjEyLTctMjI0LTcyLTU4OzIwMDAxLTE0LTEyMi03Mi00MDsyMDAxMi0xMy0yMjQtNzItNDB8MA==
1224,Int.4,Day,11,MXwyNDItOS0yNzgtNzItNTg7MjAxNjEtOC00NC0zNzItMzA1OzIwMjIxLTctMjI0LTcyLTU4OzIyOS0xNC0zNjQtODAtMzA1OzI5NC0xMy0zMDUtNzItNDB8MA==
1224,Int.4,Day,12,MXwxNDItOS0zMzItNzItNTg7MzIzLTgtNDQtNzYtMzA1OzEwMTctNy0zMDUtNzItNDA7NC0xNC0zMDUtMjcxLTQwOzk2LTEzLTMwNS03Mi0yMzd8MA==
1224,Int.4,Day,13,MXwyMDE1Mi05LTQ0LTIwNi0zMDU7MjUwLTgtMzA1LTcyLTQwOzEwMTgtNy0zMDUtNzItMTQ3OzE4OC0xNC00NC04MC0zMDU7MzAzLTEzLTMwNS03Mi00MHww
1224,Int.4,Day,14,MXwxNjMtOS00NC0xNzQtMzA1OzIwMDgwLTgtMzY2LTIyMC02ODsyMDA3NS03LTM0MC0xMTItNjE7MjAwODgtMTQtMzY5LTI4NS02ODsyMDAwNS0xMy0xMTMtNzItNDB8MA==
1224,Int.4,Day,15,MXwyNzItOS0zMDUtNzItNDA7MTczLTgtMjI5LTMxNi02ODsxMDM0LTctNDQtNzYtMjUxOzIwMDAyLTE0LTMwNS0xMDEtNDA7Mjg1LTEzLTMwNS03Mi01OHww
1224,Int.4,Day,16,MXwzNTEtOS00NC04MC0zMDU7MjAwODEtOC0yMjktMTMxLTY4OzM5OC03LTQ0LTgwLTMwNTsyMDE1NC0xNC00NC04MC0zMDU7MjAwOTEtMTMtNjYtNzItNTh8MA==
1224,Int.4,Day,17,MXwxMDA5LTktNjYtNzItNTg7MTI2LTgtMTk4LTk1LTU4OzM3NC03LTIyOS00LTY4OzIwMzEwLTE0LTY2LTk1LTQwOzk5LTEzLTY2LTk1LTQwfDA=
1224,Int.4,Day,18,MXwyNjAtOS02Ni05NS01ODsyMDA4OS04LTIyOS0xMjMtNjg7MTAzMy03LTIyOS0yNTItNjg7MTQtMTQtNjYtMTk1LTQwOzM4Ny0xMy00NC03Ni0xMnww
1224,Int.4,Day,19,MXwxNjQtOS00NC03Ni0xMjsyMDE1OS04LTQ0LTc2LTEyOzM1Mi03LTQ0LTc2LTEyOzI4MS0xNC00NC03Ni0xMjszNjYtMTMtNDQtNzYtMTJ8MA==
1224,Int.4,Day,20,MXwxNTctOS00NC03Ni0xMjszNTAtOC00NC03Ni0xMjA7MzMxLTctNjYtMjI1LTQwOzM3OS0xNC02Ni0yMjUtNTg7MjAyMjAtMTMtNjYtMjI1LTQwfDA=
1224,Int.4,Day,21,MXwyMDItOS02Ni0yMjUtNDA7MTAyMi04LTE0NS03Ni04OzM3MC03LTY2LTIyNS00MDszNTQtMTQtNjYtMjI1LTQwOzEwMjUtMTMtNDQtMTg2LTh8MA==
1224,Int.4,Day,22,MXwzNzUtOS02Ni0yMjUtNTg7Ni04LTY2LTIyNS00MDsyNDgtNy0yNDYtMjI1LTQwOzM1OC0xNC02Ni0yMjUtNDA7MzAyLTEzLTQ0LTIxNi04fDA=
